Latitude,Longitude,Slide_Name,State,Material Involved,Movement Type,Initiation_Year,History_date
10.3669,76.9514,,Tamil Nadu,Debris,Slide,0,
10.367647,77.631219,,Tamil Nadu,Soil,Slide,0,
10.367658,77.539,,Tamil Nadu,Soil,Slide,0,
10.367822,77.756367,,Tamil Nadu,Debris,Slide,0,
10.367825,77.538181,,Tamil Nadu,Debris,Slide,0,
10.368411,76.99395,,Tamil Nadu,Soil,Slide,0,
10.36865,76.992614,,Tamil Nadu,Soil,Slide,0,
10.369194,77.753939,,Tamil Nadu,Debris,Slide,0,
10.369325,76.992967,,Tamil Nadu,Soil,Slide,0,
10.371014,76.994111,,Tamil Nadu,Soil,Slide,0,
10.371364,76.994128,,Tamil Nadu,Soil,Slide,0,
10.371556,77.751583,,Tamil Nadu,Soil,Slide,0,
10.371606,76.994097,,Tamil Nadu,Soil,Slide,0,
10.378392,76.997217,,Tamil Nadu,Debris,Slide,0,
10.380053,76.997308,,Tamil Nadu,Debris,Slide,0,
10.382806,77.049389,,Tamil Nadu,Debris,Slide,0,
10.383017,76.997128,,Tamil Nadu,Debris,Slide,0,
10.383186,76.997114,,Tamil Nadu,Soil,Slide,0,
10.383917,77.662003,,Tamil Nadu,Debris,Slide,0,
10.383942,76.988792,,Tamil Nadu,Debris,Slide,0,
10.384472,76.988072,,Tamil Nadu,Debris,Slide,0,
10.384506,76.994653,,Tamil Nadu,Soil,Slide,0,
10.384525,76.989269,,Tamil Nadu,Soil,Slide,0,
10.384944,76.991008,,Tamil Nadu,Soil,Slide,0,
10.385033,76.989908,,Tamil Nadu,Debris,Slide,0,
10.385083,76.989794,,Tamil Nadu,Soil,Slide,0,
10.385575,76.996517,,Tamil Nadu,Soil,Slide,0,
10.386417,77.049417,,Tamil Nadu,Debris,Slide,0,
10.388494,76.769186,,Kerala,Soil,Slide,0,
10.389861,77.005111,,Tamil Nadu,Debris,Slide,0,
10.391014,76.998797,,Tamil Nadu,Soil,Slide,0,
10.391533,76.999431,,Tamil Nadu,Soil,Slide,0,
10.391556,77.003278,,Tamil Nadu,Debris,Slide,0,
10.392083,77.001806,,Tamil Nadu,Debris,Slide,0,
10.393472,77.009667,,Tamil Nadu,Debris,Slide,0,
10.393528,77.000167,,Tamil Nadu,Debris,Slide,0,
10.393667,77.000556,,Tamil Nadu,Debris,Slide,0,
10.393944,77.000194,,Tamil Nadu,Debris,Slide,0,
10.394833,76.973944,,Tamil Nadu,Soil,Slide,0,
10.395039,76.991733,,Tamil Nadu,Soil,Slide,0,
10.395222,77.010111,,Tamil Nadu,Debris,Slide,0,
10.397167,77.045111,,Tamil Nadu,Debris,Slide,0,
10.398639,77.045222,,Tamil Nadu,Debris,Slide,0,
10.398778,77.012333,,Tamil Nadu,Debris,Slide,0,
10.398917,77.012583,,Tamil Nadu,Debris,Slide,0,
10.401694,77.010917,,Tamil Nadu,Debris,Slide,0,
10.404611,77.043083,,Tamil Nadu,Debris,Slide,0,
10.405183,76.957953,,Tamil Nadu,Debris,Slide,0,
10.405375,76.957264,,Tamil Nadu,Soil,Slide,0,
10.405542,76.957083,,Tamil Nadu,Debris,Slide,0,
10.405756,76.956897,,Tamil Nadu,Debris,Slide,0,
10.405792,76.956944,,Tamil Nadu,Debris,Slide,0,
10.406667,76.955633,,Tamil Nadu,Debris,Slide,0,
10.407228,76.831808,,Tamil Nadu,Soil,Slide,0,
10.407583,77.046111,,Tamil Nadu,Debris,Slide,0,
10.408278,77.042833,,Tamil Nadu,Debris,Slide,0,
10.409028,77.044694,,Tamil Nadu,Debris,Slide,0,
10.414558,76.950028,,Tamil Nadu,Debris,Slide,0,
10.414911,76.995531,,Tamil Nadu,Debris,Slide,0,
10.415111,76.949639,,Tamil Nadu,Soil,Slide,0,
10.415278,77.043722,,Tamil Nadu,Debris,Slide,0,
10.415981,76.948419,,Tamil Nadu,Soil,Slide,0,
10.416625,76.948019,,Tamil Nadu,Debris,Slide,0,
10.418444,77.039194,,Tamil Nadu,Debris,Slide,0,
10.418444,77.039194,,Tamil Nadu,Debris,Slide,0,
10.418611,77.038944,,Tamil Nadu,Debris,Slide,0,
10.41895,76.761278,,Kerala,Rock,Slide,0,
10.418997,76.992547,,Tamil Nadu,Soil,Slide,0,
10.419278,77.037944,,Tamil Nadu,Debris,Slide,0,
10.419972,77.036528,,Tamil Nadu,Debris,Topple,0,
10.420275,76.771125,,Kerala,Rock,Slide,0,
10.420694,77.035944,,Tamil Nadu,Debris,Topple,0,
10.421347,76.767208,,Kerala,Soil,Slide,0,
10.421417,77.035139,,Tamil Nadu,Debris,Topple,0,
10.421672,76.767213,,Kerala,Debris,Slide,0,
10.421786,76.767506,,Kerala,Debris,Slide,0,
10.421888,76.766492,,Kerala,Debris,Slide,0,
10.422528,77.03175,,Tamil Nadu,Debris,Topple,0,
10.422583,77.031556,,Tamil Nadu,Debris,Topple,0,
10.422722,77.031806,,Tamil Nadu,Debris,Topple,0,
10.424639,77.020139,,Tamil Nadu,Debris,Fall,0,
10.425,77.02025,,Tamil Nadu,Debris,Fall,0,
10.427972,77.018278,,Tamil Nadu,Debris,Fall,0,
10.428,77.018083,,Tamil Nadu,Debris,Fall,0,
10.428306,77.022625,,Tamil Nadu,Debris,Topple,0,
10.428444,77.022111,,Tamil Nadu,Debris,Fall,0,
10.428694,77.022222,,Tamil Nadu,Debris,Fall,0,
10.429889,77.022889,,Tamil Nadu,Debris,Fall,0,
10.434222,77.003972,,Tamil Nadu,Debris,Slide,0,
10.436056,77.01075,,Tamil Nadu,Rock,Fall,0,
10.436056,77.011139,,Tamil Nadu,Rock,Fall,0,
10.437361,77.012444,,Tamil Nadu,Debris,Slide,0,
10.437972,77.011139,,Tamil Nadu,Rock,Slide,0,
10.438278,77.011806,,Tamil Nadu,Rock,Slide,0,
10.438858,76.362567,Pulikanni subsidence,Kerala,Soil,Subsidence,0,
10.439167,77.013056,,Tamil Nadu,Rock,Slide,0,
10.439975,76.437939,Chimmini slide,Kerala,Debris,Flow,0,
10.44625,77.028806,,Tamil Nadu,Debris,Slide,0,
10.447361,77.026222,,Tamil Nadu,Debris,Slide,0,
10.449658,76.982583,,Tamil Nadu,Soil,Slide,0,
10.450786,76.838131,,Tamil Nadu,Soil,Slide,0,
10.451009,76.66347,Brookland estate slide,Kerala,Debris,Subsidence,0,
10.451523,76.666232,,Kerala,Debris,Subsidence,0,
10.452069,76.825522,,Tamil Nadu,Soil,Slide,0,
10.452206,76.832933,,Tamil Nadu,Soil,Slide,0,
10.452394,76.833617,,Tamil Nadu,Soil,Slide,0,
10.45264,76.668505,,Kerala,Debris,Subsidence,0,
10.45275,76.668552,,Kerala,Debris,Subsidence,0,
10.45312,76.669093,,Kerala,Debris,Subsidence,0,
10.453812,76.66986,,Kerala,Debris,Slide,0,
10.454117,76.834178,,Tamil Nadu,Soil,Slide,0,
10.4563,76.66926,,Kerala,Debris,Slide,0,
10.456635,76.67035,,Kerala,Debris,Slide,0,
10.4576,76.6655,,Kerala,Debris,Slide,0,
10.465139,77.061556,,Tamil Nadu,Rock,Fall,0,
10.465636,77.739114,,Tamil Nadu,Debris,Slide,0,
10.46591,76.5648,Kadappara,Kerala,Debris,Flow,0,
10.466567,77.740492,,Tamil Nadu,Soil,Slide,0,
10.466972,77.059361,,Tamil Nadu,Rock,Fall,0,
10.467083,77.059278,,Tamil Nadu,Rock,Fall,0,
10.467801,76.565078,Kadappara village,Kerala,Debris,Slide,0,
10.4695,77.059167,,Tamil Nadu,Rock,Fall,0,
10.4698,76.5641,Kadappara,Kerala,Debris,Slide,0,
10.47005,77.745292,,Tamil Nadu,Debris,Slide,0,
10.470528,77.057444,,Tamil Nadu,Rock,Slide,0,
10.471278,77.059528,,Tamil Nadu,Rock,Slide,0,
10.471642,77.746044,,Tamil Nadu,Debris,Slide,0,
10.471917,77.059083,,Tamil Nadu,Rock,Slide,0,
10.472278,77.741753,,Tamil Nadu,Debris,Slide,0,
10.478986,77.754986,,Tamil Nadu,Debris,Slide,0,
10.479217,76.323517,Puttankadu debris flow2,Kerala,Debris,Flow,0,
10.479383,77.755372,,Tamil Nadu,Soil,Slide,0,
10.479529,76.512323,Kizhakencheri debris slide,Kerala,Debris,Slide,0,
10.479628,76.323519,Chittaakkunnu,Kerala,Debris,Flow,0,
10.479694,76.323317,Puttankadu debris flow1,Kerala,Debris,Flow,0,
10.479755,76.528452,Kaviluvara debris slide,Kerala,Debris,Slide,0,
10.479972,77.092056,,Tamil Nadu,Rock,Fall,0,
10.480033,76.323953,Chittaakkunnu slide 2,Kerala,Debris,Flow,0,
10.480044,77.756742,,Tamil Nadu,Debris,Slide,0,
10.480558,76.320931,Puttankadu slide4,Kerala,Debris,Slide,0,
10.4808,76.5356,Kavalupara,Kerala,Debris,Avalanche,0,
10.481158,77.758258,,Tamil Nadu,Soil,Slide,0,
10.4813,76.5261,Kavalupara-Ladak,Kerala,Debris,Avalanche,0,
10.481833,76.512625,Kizhakencheri  debris slide,Kerala,Debris,Slide,0,
10.481861,77.093861,,Tamil Nadu,Rock,Fall,0,
10.483,76.5286,Kavalupara 2nd,Kerala,Debris,Avalanche,0,
10.483532,76.510802,Kizhakencheri debris slide,Kerala,Debris,Slide,0,
10.483917,77.096056,,Tamil Nadu,Rock,Fall,0,
10.484014,77.761886,,Tamil Nadu,Soil,Slide,0,
10.484317,76.491312,Kava debris slide,Kerala,Debris,Slide,0,
10.484514,76.321833,Puttankadu subsidence,Kerala,Soil,Subsidence,0,
10.486194,77.120694,,Tamil Nadu,Rock,Slide,0,
10.48721,76.502767,,Kerala,Debris,Slide,0,
10.487661,76.322006,Puttankadu slide3,Kerala,Debris,Slide,0,
10.487814,76.322603,Puttankadu slide2,Kerala,Debris,Slide,0,
10.487994,76.321703,Puttankadu slide1,Kerala,Debris,Slide,0,
10.488847,76.501153,,Kerala,Debris,Slide,0,
10.490861,77.120806,,Tamil Nadu,Rock,Slide,0,
10.492222,77.113056,,Tamil Nadu,Rock,Fall,0,
10.493,76.5618,Poothamkuzhi,Kerala,Debris,Avalanche,0,
10.493417,77.116222,,Tamil Nadu,Rock,Fall,0,
10.494,76.4994,,Kerala,Rock,Slide,0,
10.494222,77.118,,Tamil Nadu,Rock,Fall,0,
10.500578,76.286672,Kainur Slide,Kerala,Debris,Slide,0,
10.507833,76.337714,Kolankundu slide,Kerala,Debris,Slide,0,
10.507912,76.509617,VRT Debris flow,Kerala,Debris,Flow,0,
10.50813,76.627101,,Kerala,Rock,Slide,0,
10.509711,76.338167,Kolankundu debris slump,Kerala,Debris,Slump,0,
10.511741,76.630045,,Kerala,Rock,Slide,0,
10.5125,76.70548,,Kerala,Debris,Slide,0,
10.512772,76.706638,,Kerala,Debris,Subsidence,0,
10.513072,76.340317,Urulankunnu slide,Kerala,Debris,Flow,0,
10.513337,76.523822,Uppukulam subsidence,Kerala,Debris,Subsidence,0,
10.513456,76.705238,,Kerala,Debris,Slide,0,
10.514386,76.708769,,Kerala,Debris,Slide,0,
10.514672,76.336389,Payyanam slide2,Kerala,Debris,Slide,0,
10.514767,76.336564,Payyanam slide1,Kerala,Debris,Flow,0,
10.514844,76.714898,,Kerala,Debris,Slide,0,
10.514993,76.722541,,Kerala,Debris,Slide,0,
10.515619,76.338414,Payyanam slide3,Kerala,Debris,Flow,0,
10.515897,76.308169,Vattappara Slide1,Kerala,Debris,Slide,0,
10.516015,76.707017,,Kerala,Debris,Subsidence,0,
10.516108,76.714738,Kailasam resort slide,Kerala,Debris,Slide,0,
10.51619,76.714973,,Kerala,Debris,Slide,0,
10.516308,76.310019,Vattappara Slide2,Kerala,Debris,Slide,0,
10.517512,76.706842,,Kerala,Debris,Slide,0,
10.517591,76.635992,,Kerala,Rock,Slide,0,
10.518439,76.707104,,Kerala,Rock,Slide,0,
10.5185,76.6306,Kundarachola-Cherunelli,Kerala,Debris,Slide,0,
10.518808,76.629248,,Kerala,Rock,Flow,0,
10.519083,76.704987,,Kerala,Debris,Subsidence,0,
10.5192,76.72935,,Kerala,Debris,Slide,0,
10.519324,76.728593,,Kerala,Debris,Slide,0,
10.519469,76.70468,,Kerala,Debris,Subsidence,0,
10.520022,76.629233,,Kerala,Debris,Slide,0,
10.520291,76.63457,,Kerala,Rock,Slide,0,
10.52186,76.628728,,Kerala,Debris,Slide,0,
10.522207,76.64859,,Kerala,Rock,Slide,0,
10.522236,76.649148,,Kerala,Debris,Slide,0,
10.52281,76.648173,,Kerala,Debris,Slide,0,
10.523018,76.648022,,Kerala,Rock,Slide,0,
10.523363,76.635342,,Kerala,Debris,Slide,0,
10.523663,76.639443,,Kerala,Rock,Slide,0,
10.523668,76.642289,,Kerala,Rock,Slide,0,
10.523768,76.6528,,Kerala,Rock,Slide,0,
10.523999,76.730808,,Kerala,Debris,Slide,0,
10.524095,76.63604,,Kerala,Rock,Slide,0,
10.524426,76.653293,,Kerala,Rock,Slide,0,
10.52445,76.627285,,Kerala,Rock,Slide,0,
10.5248,76.6413,Kundarachola-cherunelli-3,Kerala,Debris,Flow,0,
10.5249,76.6414,Cherunelli Estate,Kerala,Debris,Flow,0,
10.525045,76.627113,,Kerala,Debris,Slide,0,
10.525053,76.653811,,Kerala,Rock,Slide,0,
10.52508,76.636973,,Kerala,Rock,Slide,0,
10.5252,76.6391,Kundarachola-Cherunelli-2,Kerala,Debris,Slide,0,
10.525205,76.64719,,Kerala,Rock,Slide,0,
10.525447,76.6469,,Kerala,Rock,Slide,0,
10.525573,76.65591,,Kerala,Debris,Slide,0,
10.525735,76.62619,,Kerala,Rock,Slide,0,
10.5259,76.6566,Cherunelli Estate-2,Kerala,Debris,Slide,0,
10.526197,76.639938,,Kerala,Rock,Flow,0,
10.52625,76.640712,,Kerala,Rock,Slide,0,
10.526352,76.656767,,Kerala,Debris,Slide,0,
10.526381,76.720458,,Kerala,Debris,Slide,0,
10.526457,76.637498,,Kerala,Debris,Slide,0,
10.52648,76.639218,,Kerala,Rock,Slide,0,
10.52658,76.638208,,Kerala,Rock,Slide,0,
10.526703,76.704183,,Kerala,Debris,Subsidence,0,
10.526765,76.625365,,Kerala,Rock,Slide,0,
10.52681,76.65506,,Kerala,Debris,Slide,0,
10.526982,76.725932,,Kerala,Debris,Slide,0,
10.526998,76.656787,,Kerala,Debris,Slide,0,
10.527,76.6603,Cherunelli Estate-4,Kerala,Debris,Avalanche,0,
10.527023,76.62514,,Kerala,Rock,Slide,0,
10.527033,76.646188,,Kerala,Rock,Slide,0,
10.527178,76.65542,,Kerala,Debris,Slide,0,
10.527178,76.657258,,Kerala,Debris,Slide,0,
10.528,76.6587,Cherunelli Estate-3,Kerala,Debris,Slide,0,
10.528,76.6675,Cherunelli Estate-5,Kerala,Debris,Slide,0,
10.528409,76.72551,,Kerala,Debris,Slide,0,
10.52845,76.644182,,Kerala,Debris,Slide,0,
10.528565,76.656988,,Kerala,Debris,Slide,0,
10.52859,76.643365,,Kerala,Rock,Slide,0,
10.52886,76.659552,,Kerala,Debris,Slide,0,
10.528954,76.744945,,Kerala,Debris,Slide,0,
10.52909,76.66085,,Kerala,Debris,Slide,0,
10.529327,76.662737,,Kerala,Debris,Slide,0,
10.529373,76.666168,,Kerala,Debris,Slide,0,
10.529405,76.658323,,Kerala,Debris,Slide,0,
10.529522,76.622937,,Kerala,Rock,Slide,0,
10.529618,76.74376,,Kerala,Debris,Slide,0,
10.529733,76.66361,,Kerala,Debris,Slide,0,
10.52995,76.66664,,Kerala,Debris,Slide,0,
10.530195,76.622477,,Kerala,Debris,Slide,0,
10.530427,76.702402,,Kerala,Debris,Subsidence,0,
10.530468,76.66702,,Kerala,Debris,Slide,0,
10.531615,76.621292,,Kerala,Debris,Slide,0,
10.531677,76.668657,,Kerala,Rock,Slide,0,
10.533772,76.666526,,Kerala,Debris,Slide,0,
10.533957,76.672943,,Kerala,Debris,Slide,0,
10.534028,76.360936,Peechi slide,Kerala,Soil,Subsidence,0,
10.53409,76.673132,,Kerala,Debris,Slide,0,
10.535607,76.67363,,Kerala,Debris,Slide,0,
10.535642,76.673373,,Kerala,Rock,Slide,0,
10.53592,76.670983,,Kerala,Rock,Slide,0,
10.536065,76.613566,,Kerala,Rock,Slide,0,
10.536253,76.670532,,Kerala,Rock,Slide,0,
10.536482,76.668683,,Kerala,Rock,Slide,0,
10.536763,76.665423,,Kerala,Rock,Slide,0,
10.536985,76.667702,,Kerala,Rock,Slide,0,
10.536993,76.668405,,Kerala,Rock,Slide,0,
10.537015,76.668252,,Kerala,Rock,Slide,0,
10.537323,76.728492,,Kerala,Rock,Slide,0,
10.53758,76.67444,,Kerala,Debris,Subsidence,0,
10.53852,76.620628,,Kerala,Debris,Slide,0,
10.538607,76.667587,,Kerala,Debris,Slide,0,
10.538953,76.672063,,Kerala,Rock,Slide,0,
10.539537,76.72348,,Kerala,Rock,Slide,0,
10.540594,76.55919722,,Kerala,Debris,Flow,2007,
10.541594,76.724785,,Kerala,Rock,Slide,0,
10.541962,76.66618,,Kerala,Rock,Slide,0,
10.542128,76.666089,,Kerala,Rock,Slide,0,
10.543345,76.666954,,Kerala,Rock,Slide,0,
10.544467,76.56024167,,Kerala,Debris,Flow,2007,
10.545428,76.55467778,,Kerala,Debris,Flow,2007,
10.547115,76.675578,,Kerala,Rock,Slide,0,
10.547612,76.664617,,Kerala,Rock,Slide,0,
10.547777,76.675724,,Kerala,Rock,Slide,0,
10.547798,76.665388,,Kerala,Rock,Slide,0,
10.5481,76.5671,Kairadi-Kaithahira,Kerala,Debris,Slide,0,
10.5483,76.5622,Kairadi-Naalaamkooppu_1,Kerala,Debris,Flow,0,
10.548475,76.54886389,,Kerala,Debris,Flow,2018,
10.548483,76.66505,,Kerala,Rock,Slide,0,
10.548547,76.675041,,Kerala,Rock,Slide,0,
10.5494,76.5612,Kairadi-Naalaamkooppu_2,Kerala,Debris,Flow,0,
10.550603,76.680796,,Kerala,Rock,Slide,0,
10.551872,76.56173056,,Kerala,Debris,Flow,2007,
10.551925,76.56581111,,Kerala,Debris,Flow,2007,
10.552392,76.54815,,Kerala,Debris,Flow,2018,
10.55266,76.657883,,Kerala,Rock,Slide,0,
10.552925,76.56031944,,Kerala,Debris,Flow,2007,
10.553,76.5578,Thekkekulambu,Kerala,Debris,Flow,0,
10.553422,76.55888333,,Kerala,Debris,Flow,2007,
10.553458,76.57000278,,Kerala,Debris,Flow,2018,
10.554097,76.370192,Uravanpadam slide,Kerala,Debris,Flow,0,
10.554211,76.55907778,,Kerala,Debris,Flow,2007,
10.554486,76.57206667,,Kerala,Debris,Flow,2018,
10.554778,76.57425,,Kerala,Debris,Flow,2018,
10.556079,76.63704,,Kerala,Rock,Slide,0,
10.556614,76.55623333,,Kerala,Soil,Slide,2018,
10.556922,76.57566667,,Kerala,Debris,Flow,2018,
10.558317,76.57376944,,Kerala,Debris,Flow,2018,
10.558536,76.57314722,,Kerala,Debris,Flow,2018,
10.559597,76.54235278,,Kerala,Debris,Slide,2018,
10.559736,76.341814,Kallidukk slide,Kerala,Debris,Slide,0,
10.563528,76.342806,Aayod debris flows,Kerala,Debris,Slide,0,
10.563561,76.343364,Aayod debris flows,Kerala,Debris,Slide,0,
10.5641,76.6729,Cherunelli Estate-6,Kerala,Debris,Flow,0,
10.5643,76.307272,Thaalikode slide,Kerala,Rock,Slide,0,
10.565367,76.302197,Thaalikode slide 2,Kerala,Debris,Slide,0,
10.570097,76.375089,Kuthiran slide 4,Kerala,Debris,Slide,0,
10.570156,76.298106,Anand Nagar slide,Kerala,Debris,Flow,0,
10.570556,76.375444,Kuthiran slide 3,Kerala,Debris,Slide,0,
10.572111,76.403667,Kuthiran tunnel slides,Kerala,Debris,Slide,0,
10.572111,76.403667,Kuthiran tunnel slides,Kerala,Debris,Slide,0,
10.572344,76.35405,Poovanchira slide,Kerala,Soil,Slide,0,
10.572508,76.62551389,,Kerala,Soil,Slide,2018,
10.573286,76.385664,Kuthiran slide,Kerala,Debris,Slide,0,
10.574439,76.62656389,,Kerala,Debris,Flow,2018,
10.575928,76.378956,Vazhukkupara slide,Kerala,Soil,Slide,0,
10.576722,76.380022,Kuthiranmala temple slide,Kerala,Debris,Slide,0,
10.577158,76.406072,Kuthiran slide 2,Kerala,Debris,Slide,0,
10.577431,76.62233611,,Kerala,Soil,Slide,2018,
10.580564,76.352325,Poovanchira slide  2,Kerala,Rock,Flow,0,
10.582369,76.63025556,,Kerala,Soil,Slide,2018,
10.582519,76.62156667,,Kerala,Debris,Slide,2018,
10.583536,76.62397222,,Kerala,Debris,Flow,2018,
10.586383,76.62147778,,Kerala,Debris,Flow,2007,
10.586453,76.62202222,,Kerala,Debris,Flow,2018,
10.586837,76.614269,Athanadkunnu slide,Kerala,Debris,Flow,0,
10.586928,76.60411111,,Kerala,Soil,Slide,2018,
10.587136,76.614962,,Kerala,Rock,Slide,0,
10.58755,76.61244167,,Kerala,Debris,Flow,2018,
10.587817,76.6136,,Kerala,Debris,Flow,2018,
10.588025,76.60669167,,Kerala,Debris,Slide,2018,
10.588114,76.611825,,Kerala,Debris,Flow,2018,
10.588392,76.60893611,,Kerala,Debris,Flow,2018,
10.58975,76.61396944,,Kerala,Debris,Flow,2018,
10.592108,76.305956,Pullankandu slide,Kerala,Rock,Flow,0,
10.594794,76.242333,Chottupara slide,Kerala,Debris,Slide,0,
10.615008,76.2926,Pazhayanoopadam slide,Kerala,Debris,Slide,0,
10.616386,76.53024444,,Kerala,Debris,Flow,2018,
10.618728,76.55516944,,Kerala,Debris,Flow,2018,
10.618942,76.55425,,Kerala,Debris,Flow,2018,
10.619327,76.554523,Ezhuthankad slide,Kerala,Debris,Slide,0,
10.621085,76.537792,Veezhumala quarry slide II,Kerala,Debris,Slide,0,
10.621086,76.53286389,,Kerala,Debris,Flow,2018,
10.621236,76.53498056,,Kerala,Debris,Flow,2018,
10.622357,76.525052,,Kerala,Debris,Slide,0,
10.622833,76.54113889,,Kerala,Debris,Flow,2018,
10.623613,76.542127,Veezhumala slide,Kerala,Debris,Slide,0,
10.624725,76.553375,,Kerala,Debris,Flow,2018,
10.625319,76.55210278,,Kerala,Debris,Flow,2018,
10.625742,76.513723,,Kerala,Debris,Slide,0,
10.625883,76.53450556,,Kerala,Debris,Flow,2018,
10.625922,76.5395,Veezhumala slide,Kerala,Rock,Slide,0,
10.626364,76.53525556,,Kerala,Debris,Flow,2018,
10.626847,76.53284722,,Kerala,Debris,Flow,2018,
10.627114,76.53220833,,Kerala,Debris,Flow,2018,
10.6272,76.5355,,Kerala,Debris,Slide,0,
10.6273,76.5347,,Kerala,Debris,Slide,0,
10.6276,76.5327,,Kerala,Debris,Slide,0,
10.627675,76.53075,,Kerala,Debris,Flow,2018,
10.627883,76.536593,Veezhumala quarry slide,Kerala,Rock,Slide,0,
10.628661,76.52623056,,Kerala,Debris,Flow,2018,
10.6288,76.5319,,Kerala,Debris,Slide,0,
10.629437,76.532611,Jai Bharat estate slide,Kerala,Debris,Slide,0,
10.6295,76.5258,,Kerala,Debris,Slide,0,
10.629778,76.230778,Kuranchery slide,Kerala,Debris,Slide,0,
10.630083,76.52505556,,Kerala,Debris,Slide,2018,
10.6316,76.52089444,,Kerala,Debris,Slide,2018,
10.632358,76.52025278,,Kerala,Debris,Slide,2018,
10.633653,76.51764722,,Kerala,Debris,Slide,2018,
10.634153,76.517673,"Irattakullam, near Maruti showroom",Kerala,Debris,Slide,0,
10.672875,76.338056,Kurumala debris flow,Kerala,Debris,Flow,0,
10.740397,76.235328,Pallam slide 1,Kerala,Debris,Slide,0,
10.740731,76.234878,Pallam slide 2,Kerala,Debris,Slide,0,
10.740731,76.234878,Pallam slide 2,Kerala,Debris,Slide,0,
10.825098,76.734842,Adap colony debris flow,Kerala,Debris,Flow,0,
10.827618,76.776995,,Kerala,Rock,Slide,0,
10.827964,76.778161,,Kerala,Debris,Slide,0,
10.828658,76.777358,,Kerala,Rock,Slide,0,
10.833003,76.775271,,Kerala,Rock,Slide,0,
10.833465,76.774026,,Kerala,Rock,Slide,0,
10.833542,76.760691,,Kerala,Rock,Slide,0,
10.834661,76.76178,,Kerala,Rock,Slide,0,
10.834695,76.356393,Ananganadi slide,Kerala,Soil,Slide,0,
10.836851,76.778284,,Kerala,Rock,Slide,0,
10.837669,76.773925,,Kerala,Debris,Flow,0,
10.843375,76.728583,Parachatti debris flow,Kerala,Debris,Flow,0,
10.848643,76.319883,Karattukurissi subsidence,Kerala,Debris,Subsidence,2018,
10.8505,76.2711,Chengara-Kottavurmala,Kerala,Debris,Slide,1956,
10.8508,76.2712,Kallidimbu,Kerala,Debris,Slide,2007,
10.851405,76.31827,Mattummal colony subsidence,Kerala,Debris,Subsidence,0,
10.853375,76.732537,,Kerala,Rock,Slide,0,
10.853934,76.738145,,Kerala,Rock,Slide,0,
10.854766,76.458106,Kadambazhippuram,Kerala,Debris,Subsidence,0,
10.855047,76.453408,Kadambazhippuram subsidence,Kerala,Debris,Subsidence,0,
10.860338,76.637864,,Kerala,Rock,Slide,0,
10.860838,76.636159,,Kerala,Rock,Slide,0,
10.862806,76.630816,,Kerala,Rock,Slide,0,
10.863184,76.629953,,Kerala,Rock,Slide,0,
10.863736,76.602972,,Kerala,Rock,Slide,0,
10.864489,76.604869,Ambala Mala,Kerala,Rock,Flow,2006,
10.867341,76.602978,,Kerala,Rock,Slide,0,
10.868686,76.619767,Dhoni,Kerala,Debris,Flow,2003,
10.879596,76.687949,,Kerala,Rock,Slide,0,
10.887625,76.57727,,Kerala,Rock,Slide,0,
10.888613,76.579875,,Kerala,Rock,Slide,0,
10.88897,76.581677,,Kerala,Rock,Slide,0,
10.890288,76.675562,,Kerala,Rock,Slide,0,
10.897276,76.638435,,Kerala,Rock,Slide,0,
10.903957,76.625793,,Kerala,Rock,Slide,0,
10.90562,76.648398,,Kerala,Rock,Slide,0,
10.906467,76.679003,Elival,Kerala,Rock,Flow,0,
10.909665,76.62285,,Kerala,Rock,Slide,0,
10.911788,76.551438,Kalladikkode Vadakke colony slide,Kerala,Debris,Subsidence,0,
10.912111,76.554256,Melemadam,Kerala,Rock,Fall,0,
10.921922,76.64107,,Kerala,Rock,Slide,0,
10.930498,76.647171,,Kerala,Rock,Slide,0,
10.930683,76.641218,,Kerala,Rock,Slide,0,
10.931878,76.644311,,Kerala,Rock,Slide,0,
10.937644,76.558936,Thirupapathi,Kerala,Debris,Slide,0,
10.94636,76.505947,Valiyad colony slide,Kerala,Debris,Slide,0,
10.956021,76.571908,Achilati colony,Kerala,Debris,Subsidence,0,
10.957348,76.5438,,Kerala,Debris,Slide,0,
10.962203,76.609662,,Kerala,Debris,Slide,0,
10.965332,76.610375,,Kerala,Debris,Slide,0,
10.97039,76.57454,Mannannakayam,Kerala,Rock,Flow,0,
10.97039,76.57454,KundampottiVattapara,Kerala,Rock,Flow,0,
10.974537,76.627582,,Kerala,Debris,Slide,0,
10.975952,76.585579,,Kerala,Debris,Slide,0,
10.975989,76.572928,Inchikunnu,Kerala,Debris,Slide,2014,
10.97659,76.55491,Paypullu,Kerala,Rock,Flow,0,
10.976649,76.58429,,Kerala,Debris,Slide,0,
10.977277,76.622685,Muthikulam subsidence,Kerala,Debris,Subsidence,0,
10.977286,76.574889,Inchikuunu,Kerala,Debris,Slide,0,
10.977561,76.570944,Inchikuunu,Kerala,Debris,Slide,0,
10.979529,76.607141,,Kerala,Rock,Slide,0,
10.979793,76.606535,,Kerala,Rock,Slide,0,
10.98023,76.605667,,Kerala,Rock,Slide,0,
10.980788,76.604885,,Kerala,Rock,Slide,0,
10.981403,76.579403,Inchikuunu,Kerala,Debris,Slide,0,
10.982088,76.599834,,Kerala,Debris,Slide,0,
10.982469,76.599359,,Kerala,Debris,Slide,0,
10.982903,76.595173,,Kerala,Debris,Slide,0,
